Apples cost NUMBER_0 dollars per pound and grapes cost NUMBER_1 dollars per pound . PERSON_3 bought NUMBER_2 pounds of fruit and paid NUMBER_3 dollars . How many pounds of apples did she buy ? How many pounds of grapes ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
The manager of a discount clothing store received 2 shipments of Fall clothing . The cost of the first shipment which contained NUMBER_0 identical sweaters and NUMBER_1 identical jackets was NUMBER_2 dollars . The second shipment at the same prices , contained NUMBER_3 of the same sweaters and NUMBER_4 of the same jackets . The second shipment was NUMBER_5 dollars . Find the cost of 1 jacket , in dollars .	(a*m)+(b*n)+-c = 0, (d*m)+(e*n)+-f = 0
2 teachers are going to a conference for a few days . Mrs. PERSON_3 plans on spending NUMBER_0 dollars on NUMBER_1 meals and NUMBER_2 nights in a hotel . Mrs. PERSON_8 plans on spending NUMBER_3 dollars on NUMBER_4 meals and NUMBER_5 nights in a hotel . How much are they planning on spending per meal and per night for a hotel ?	(a*m)+(b*n)+-c = 0, (d*m)+(e*n)+-f = 0
The total attendance at a rally was NUMBER_0 people . Tickets bought before the rally were NUMBER_1 dollars each , and tickets bought at the door were NUMBER_2 dollars each . How many tickets were bought at the door if the total receipts were NUMBER_3 dollars ? How many tickets were bought before the rally ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
On a test containing NUMBER_0 questions , the final score is based on NUMBER_1 point for each correct answer and NUMBER_2 of a point subtracted for each incorrect answer . PERSON_5 answered all of the questions and received a final score of NUMBER_3 points . How many questions did PERSON_8 answer correctly ?	(a*m)+-b+(-c*n) = 0, -d+m+n = 0
Your teacher is giving you a test worth NUMBER_0 points and containing NUMBER_1 questions . There are NUMBER_2 point and NUMBER_3 point questions on the test . How many NUMBER_2 point questions are there ? How many NUMBER_3 point questions ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
1 . Find the 2 numbers whose sum is NUMBER_0 and whose difference is NUMBER_1 .	-a+-m+n = 0, -b+m+n = 0
A special tea blend is made from NUMBER_0 varieties of herbal tea , one that costs NUMBER_1 dollars per kilogram and another that costs NUMBER_0 dollars per kilogram . How many kilograms of each type are needed to make NUMBER_2 kilograms of a blend worth NUMBER_3 dollars per kilogram ?	(a*m)+(b*n)+(-c*d) = 0, -d+m+n = 0
A jazz concert brought in NUMBER_0 dollars with the sale of NUMBER_1 tickets . If tickets were sold for NUMBER_2 dollars and NUMBER_3 dollars each , how many 20-dollar tickets were sold ? How many 30-dollar tickets ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
A farmhouse has NUMBER_0 animals . Some are goats and some are ducks . Altogether there are NUMBER_1 legs . How many of each animal are there ?	(2.0*m)+(4.0*n)+-a = 0, -b+m+n = 0
The shoe store has twice as many black shoes as it does brown shoes . The total number of shoes is NUMBER_0 . How many brown shoes are there ?	-a+m+n = 0, (-b*m)+n = 0
At the carnival , tickets for the rides are NUMBER_0 dollars each , or you can buy an armband for NUMBER_1 dollars and ride unlimited for one night . At how many rides does the armband cost the same as buying individual tickets ?	(a*m)+-b = 0
A student is pricing 2 different picture packages . PERSON_2 's Photo World charges NUMBER_0 dollars per sheet and a one time sitting fee of NUMBER_1 dollars . PERSON_6 's Picture Emporium charges NUMBER_2 dollars per sheet and a one time sitting fee of NUMBER_3 dollars . For how many sheets of pictures do the 2 companies charge the same amount ?	a+(b*m)+-c+(-d*m) = 0
PERSON_1 sold NUMBER_0 books on Thursday for a certain price . On Friday , he sold NUMBER_1 of the same books , but he charged NUMBER_2 dollars less per book . He made NUMBER_3 dollars in total . How much did the book sell for on Thursday ? How much did the book sell for on Friday ?	(a*m)+(b*n)+-c = 0, -d+-m+n = 0
Lakota bought NUMBER_0 new compact disks and NUMBER_1 used compact disks for NUMBER_2 dollars . At the same prices , PERSON_5 bought NUMBER_3 new compact disks and NUMBER_4 used compact disks for NUMBER_5 dollars . Find the cost of buying a single used compact disk .	(a*m)+(b*n)+-c = 0, (d*m)+(e*n)+-f = 0
PERSON_1 sold pumpkins from his farm . He sold jumbo pumpkins for NUMBER_0 dollars each , and he sold regular pumpkins for NUMBER_1 dollars each . PERSON_4 sold NUMBER_2 pumpkins and collected NUMBER_3 dollars . How many jumbo pumpkins and regular pumpkins did he sell ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
PERSON_1 was NUMBER_0 when her first son was born . Today the sum of their ages is NUMBER_1 . How old is PERSON_6 and her son now ?	-a+-m+n = 0, -b+m+n = 0
PERSON_1 bought NUMBER_0 pounds of nuts at a party . The total cost was NUMBER_1 dollars . The peanuts cost NUMBER_2 dollars per pound and the almounds cost NUMBER_3 dollars per pound . How many pounds of peanuts did max buy ? How many pounds of almounds did PERSON_6 buy ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
PERSON_1 had a summer lemonade stand where he sold small cups of lemonade for NUMBER_0 dollars and large cups for NUMBER_1 dollars . If PERSON_5 sold a total of NUMBER_2 cups of lemonade and collected a total of NUMBER_3 dollars , how many small cups and large cups did he sell ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
Eldora and PERSON_2 went to an office supply store together . Eldora bought NUMBER_0 boxes of paper clips and NUMBER_1 packages of index cards for a total cost of NUMBER_2 dollars . PERSON_7 bought NUMBER_3 boxes of paper clips and NUMBER_4 packages of index cards for a total cost of NUMBER_5 dollars . Find the cost of one box of paper clips and the cost of one package of index cards .	(a*m)+(b*n)+-c = 0, (d*m)+(e*n)+-f = 0
The owner of the Most Amazing Circus was counting the money from one day 's ticket sales . He knew that a total of NUMBER_0 tickets were sold . Adult tickets cost NUMBER_1 dollars each and children 's tickets cost NUMBER_2 dollars each . If the total receipts for the day were NUMBER_3 dollars , how many adult tickets were sold ? How many children 's tickets ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
A cashier has a total of NUMBER_0 bills , made up of 5-dollar bills and 10-dollar bills . The total value of the money is NUMBER_1 dollars . How many 5-dollar bills does he have ? How many 10-dollar bills ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
PERSON_1 sold NUMBER_0 tickets for the school play . Student tickets cost NUMBER_1 dollars and adult tickets cost NUMBER_2 dollars . PERSON_5 's sales totaled NUMBER_3 dollars . How many adult tickets and student tickets did PERSON_7 sell ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
A chemistry lab can be used by NUMBER_0 students at one time . The lab has NUMBER_1 work-stations . Some set up for NUMBER_2 students and the others set up for NUMBER_3 students . How many work-stations accommodate NUMBER_2 students ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
There are NUMBER_0 known nesting pairs of bald eagles in the lower 48 states today . This is NUMBER_1 more pairs than in 1963 . How many nesting pairs of bald eagles were there in the lower 48 states in 1963 ?	a+-b+m = 0
One number is NUMBER_0 more than twice a second number . Their sum is NUMBER_1 . Find the smaller number . Find the larger number .	-a+(-b*m)+n = 0, -c+m+n = 0
The NUMBER_0 number is NUMBER_1 less than twice the first number . Their sum is NUMBER_2 . Find the NUMBER_0 number .	(a*m)+-b+-n = 0, -c+m+n = 0
A movie theater charges NUMBER_0 dollars for adults and NUMBER_1 dollars for children . The receipts for a showing of a movie were NUMBER_2 dollars . If NUMBER_3 tickets were sold , find how many adult tickets were sold . Find how many child tickets were sold .	(a*m)+(b*n)+-c = 0, -d+m+n = 0
A rancher raises NUMBER_0 times as many cows as horses . If he has NUMBER_1 animals , how many cows does he have ?	-a+m+n = 0, (-b*m)+n = 0
Advance tickets to a show cost NUMBER_0 , and same-day tickets cost NUMBER_1 . The total number of tickets sold was NUMBER_2 for total receipts of NUMBER_3 . How many advance tickets were sold ? How many same-day tickets were sold ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
Twice a number equals NUMBER_0 less than triple the same number . What is the number ?	(a*m)+-b+(-c*m) = 0
The Jurassic Zoo charges NUMBER_0 dollars for each adult and NUMBER_1 dollars for each child . Total bill for the NUMBER_2 people was NUMBER_3 dollars . How many children were at the zoo ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
One number exceeds another by NUMBER_0 and their sum is NUMBER_1 . Find the larger number .	-a+-m+n = 0, -b+m+n = 0
The sum of 2 numbers is NUMBER_0 and their difference is NUMBER_1 . What is the first number ? What is the second number ?	-a+-m+n = 0, -b+m+n = 0
A boat travels NUMBER_0 miles upstream in NUMBER_1 hours . The boat travels the same distance downstream in NUMBER_2 hours . What is the speed of the boat in still water in miles per hour ? What is the speed of the current in miles per hour ?	(a*(-m+n))+-b = 0, (c*(m+n))+-b = 0
An airplane has a total of NUMBER_0 seats . The number of coach class seats is NUMBER_1 more than NUMBER_2 times the number of first-class seats . How many first class and coach class seats are there on the plane ?	-a+(-b*m)+n = 0, -c+m+n = 0
PERSON_1 added a white vinegar solution of acetic acid in water . There are 2 strengths of white vinegar , a NUMBER_0 % solution and a NUMBER_1 % solution . How many milliliters of the NUMBER_0 % solution and the NUMBER_1 % solution must she mix to make NUMBER_2 milliliters of a NUMBER_3 % vinegar solution ?	(a*0.01*m)+(b*0.01*n)+(-c*d*0.01) = 0, -d+m+n = 0
The sum of NUMBER_0 and twice a number is NUMBER_1 . Find the number .	a+-b+(-c*m) = 0
Safety Rent A Truck costs NUMBER_0 dollars plus NUMBER_1 dollars per mile . City Rentals rents the truck for NUMBER_2 dollars plus NUMBER_3 dollars per mile . For what mileage are the costs the same ?	a+(b*m)+-c+(-d*m) = 0
When NUMBER_0 times the number is added to NUMBER_1 times the number the result is NUMBER_2 . What is the number ?	(a*m)+(b*m)+-c = 0
You have exactly NUMBER_0 dollars to spend on party gifts for your rich uncle 's birthday party . You decide to get watches for the ladies at NUMBER_1 dollars each , and beepers for the men at NUMBER_2 dollars each . You know that the number of watches required will be NUMBER_3 times as much as the number of beepers . How many watches do you buy ? How many beepers do you buy ?	(a*m)+(b*n)+-c = 0, (-d*m)+n = 0
In college there are NUMBER_0 times as many students as professors . If together the students and professors number NUMBER_1 , how many students are there in college ?	-a+m+n = 0, (-b*m)+n = 0
A small publishing company has a 1 time product cost for editing and printing of NUMBER_0 dollars . Variable cost per book is NUMBER_1 dollars . The publisher is selling the book to the store for NUMBER_2 dollars . How many books must the publisher print and sell so that the production cost will equal the money obtained from sells ?	(a*m)+-b+(-c*m) = 0
The sum of 2 numbers is NUMBER_0 . The second is NUMBER_1 more than NUMBER_2 times the first . Find the smaller number . Find the larger number .	-a+(-b*m)+n = 0, -c+m+n = 0
For his long distance phone service Milan pays a NUMBER_0 dollars monthly fee plus NUMBER_1 cents per minute . Last month , Milan 's long distance bill was NUMBER_2 dollars . For how many minutes was Milan billed for ?	a+-b+(-c*0.01*m) = 0
Class A and class B donated their class fund totaling NUMBER_0 dollars to an orphanage . If the amount donated by class A is NUMBER_1 dollars short of NUMBER_2 of the amount donated by class B . How much did Class A Donate ? How much to class B donate ?	(a*m)+-b+-n = 0, -c+m+n = 0
Red cards are worth NUMBER_0 credits , while blue cards are worth NUMBER_1 credits . You need any combination of NUMBER_2 cards to play a game . With NUMBER_3 credits to buy cards , how many blue cards will you have when you play ? how many red cards will you have when you play ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
The sum of NUMBER_0 numbers is NUMBER_1 . The larger number is NUMBER_2 less than twice the smaller number . Find the numbers .	(a*m)+-b+-n = 0, -c+m+n = 0
A piggy bank has NUMBER_0 coins . The coins are either nickels or dimes . The bank has NUMBER_1 dollars in total . How many coins are nickels ? How many are dimes ?	(0.05*m)+(0.1*n)+-a = 0, -b+m+n = 0
NUMBER_0 tickets were sold for the Class of 2003 ice cream picnic . Each student ticket costs NUMBER_1 dollars each , and each non-student ticket costs NUMBER_2 dollars each . A total of NUMBER_3 dollars was collected . How many student tickets were sold ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
You buy NUMBER_0 boxes of candy and spend NUMBER_1 dollars . A box of peppermint cost NUMBER_2 dollars a box and candy canes cost NUMBER_3 dollars a box . How many boxes of peppermint did you buy ? How many boxes of candy canes ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
The sum of NUMBER_0 numbers is NUMBER_1 . The first number is NUMBER_2 less than twice the NUMBER_0 number . Find the smaller number . Find the larger number .	(a*m)+-b+-n = 0, -c+m+n = 0
The grocer has peanuts for NUMBER_0 dollars a pound and walnuts for NUMBER_1 dollars a pound . How many pounds of peanuts and walnuts must we mix to get NUMBER_2 pounds of mixture to sell for NUMBER_3 dollars per pound .	(a*m)+(b*n)+(-c*d) = 0, -d+m+n = 0
A woman invested a total of NUMBER_0 dollars in 2 accounts , one earning NUMBER_1 % annual interest and the other earning NUMBER_2 % annual interest . After 1 year , her combined interest was NUMBER_3 dollars . How much did she invest in the account paying NUMBER_2 % interest , in dollars ?	(a*0.01*m)+(b*0.01*n)+-c = 0, -d+m+n = 0
You have NUMBER_0 total items that consist of hats and boots . The total cost is NUMBER_1 dollars . Boots cost NUMBER_2 dollars and hats cost NUMBER_3 dollars . How many boots are there ? How many hats ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
PERSON_1 planted a NUMBER_0 foot tree . The tree grows at a rate of NUMBER_1 feet every year . How many years will it take to be NUMBER_2 feet ?	a+-b+(-c*m) = 0
A baseball player has a batting average of 0.320 with NUMBER_0 hits in NUMBER_1 bats . His average against left-handed pitching is NUMBER_2 . Against right-handed pitching it is NUMBER_3 . How many times did he bat against left-handers ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
A student works 2 part-time jobs . He earns NUMBER_0 dollars an hour working at the college library and NUMBER_1 dollars and hour for construction work . To save time for study , be limits his work to NUMBER_2 hours a week . If he enjoys the work at the library more , how many hours can he work at the library and still earn at NUMBER_3 dollars a week ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
NUMBER_0 times a number is the same as the difference of twice the number and NUMBER_1 . Find the number .	(a*m)+-b+(-c*m) = 0
The sum of 2 numbers is NUMBER_0 . One number is NUMBER_1 times the other . Find the smaller number . Find the larger number .	-a+m+n = 0, (-b*m)+n = 0
The sum of NUMBER_0 and a number is NUMBER_1 . Find the number .	a+-b+m = 0
PERSON_1 invested a total of NUMBER_0 dollars . Part of the money yields NUMBER_1 percent interest per year and the rest yields NUMBER_2 percent interest per year . If the total yearly interest from this investment is NUMBER_3 dollars , how much did PERSON_9 invest at NUMBER_1 percent and how much at NUMBER_2 percent ?	(a*0.01*m)+(b*0.01*n)+-c = 0, -d+m+n = 0
Think of a number , half it and the result is NUMBER_0 . Find the number .	(a*m)+-b = 0
2 cars start at the same place and time , and travel in opposite directions . One car is traveling NUMBER_0 kilometers per hour faster than the other . After NUMBER_1 hours , the 2 cars are NUMBER_2 km apart . Find the speed of each car .	(a*m)+(a*n)+-b = 0, -c+-m+n = 0
Tickets for a concert were priced at NUMBER_0 dollars for students and NUMBER_1 dollars for non-students . There were NUMBER_2 tickets sold for a total of NUMBER_3 dollars . How many student tickets were sold ? How many non-student tickets ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
For Monday morning 's staff meeting , PERSON_3 bought NUMBER_0 bags of bagels and NUMBER_1 packages of cream cheese and paid NUMBER_2 dollars . For Friday 's meeting , he bought NUMBER_3 bags of bagels and NUMBER_0 packages of cream cheese and paid NUMBER_4 dollars . How much does a bag of bagels and a package of cream cheese cost , in dollars ?	(a*m)+(b*n)+-c = 0, (d*n)+(b*m)+-e = 0
NUMBER_0 people attend a banquet at Disney . Residents paid NUMBER_1 dollars and non-residents paid NUMBER_2 dollars . If Disney made NUMBER_3 dollars from ticket sales for the event , how many residents and non-residents attended ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
The Rocket Coaster has NUMBER_0 cars , some that hold NUMBER_1 people and some that hold NUMBER_2 people . There is room for NUMBER_3 people altogether . How many NUMBER_1 passenger cars are there ? How many NUMBER_2 passenger cars are there ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
A truck and trailer together weigh NUMBER_0 pounds . The trailer weighs NUMBER_1 pounds less than NUMBER_2 as much as the truck . Find the truck 's weight . Find the trailer 's weight .	(a*m)+-b+-n = 0, -c+m+n = 0
NUMBER_0 times a number is added to NUMBER_1 times a number to get NUMBER_2 . The NUMBER_3 number is NUMBER_3 less than the first . What is the smaller number ? What is the larger number ?	(a*m)+(b*n)+-c = 0, -d+-m+n = 0
A plumber contractor decides to field-test two new pumps . One is rated at NUMBER_0 gallons per hour and the other at NUMBER_1 gallons per hour . Over a period of NUMBER_2 hours , she pumps a total of NUMBER_3 gallons . How many hours were used by the NUMBER_0 gallons per hour pump ? How many hours were used by the NUMBER_1 gallons per hour pump ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
The sum of two numbers is NUMBER_0 , and their difference is NUMBER_1 . What are the numbers ?	-a+-m+n = 0, -b+m+n = 0
In a basketball game , PERSON_1 scored NUMBER_0 points , consisting only of 3-point shots and 2-point shots . He made a total of NUMBER_1 shots . How many 3-point shots did he make ? How many 2-point shots did he make ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
The sum of 2 numbers is NUMBER_0 . NUMBER_1 times the smaller number is the same as NUMBER_2 times the larger number . Find the smaller number .	(a*m)+(-b*n) = 0, -c+m+n = 0
There are NUMBER_0 kids in Mrs PERSON_2 ' class . There are twice as many girls as boys . How many boys and girls are there ?	-a+m+n = 0, (-b*m)+n = 0
Separate NUMBER_0 into 2 parts so that NUMBER_1 of one part exceeds NUMBER_2 of the other part by NUMBER_3 . What is the smaller part ? What is the larger part ?	(a*m)+-b+(-c*n) = 0, -d+m+n = 0
Two airplanes left the same airport traveling in opposite directions . If one airplane averages NUMBER_0 miles per hour and the other NUMBER_1 miles per hour , how many hours will it take for the distance between them be NUMBER_2 miles ?	(a*m)+(b*m)+-c = 0
Rita received a NUMBER_0 dollars gift card for a coffee store . She used it in buying some coffee that cost NUMBER_1 dollars per pound . After buying the coffee , she had NUMBER_2 dollars left on her card . How many pounds of coffee did she buy ?	a+-b+(-c*m) = 0
Tickets for a show cost NUMBER_0 dollars for adults and NUMBER_1 dollars for children . NUMBER_2 tickets were sold for a total of NUMBER_3 dollars . How many adult tickets and how many childrens tickets were sold ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
At a movie theater , tickets cost NUMBER_0 dollars for adults and NUMBER_1 dollars for children . A group of NUMBER_2 moviegoers pays a total of NUMBER_3 dollars . How many adults and children were in the group ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
You sell tickets for admission to your school play and collect a total of NUMBER_0 dollars . Admission prices are NUMBER_1 dollars for adults and NUMBER_2 dollars for children . You sold NUMBER_3 tickets . How many adult tickets did you sell ? How many children 's tickets did you sell ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
A cashier at Apex Parts received a check for NUMBER_0 dollars for NUMBER_1 parts . Some parts cost NUMBER_2 dollars per part and other parts cost NUMBER_3 dollars per part . How many 20-dollar parts are in the order ? How many 50-dollar parts are in the order ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
A company 's profit for the first half of the year is NUMBER_0 dollars greater than the profit for the second half . If the total annual profit is NUMBER_1 dollars , find the profit for the first half-year and the second half-year .	-a+-m+n = 0, -b+m+n = 0
The Booster Club voted on where they would go for their annual trip . A majority of the club voted to go to a baseball game . They bought NUMBER_0 tickets . Some of the tickets cost NUMBER_1 dollars per ticket and some cost NUMBER_2 dollars per ticket . All of the tickets cost NUMBER_3 dollars . How many 7-dollar tickets did they buy ? How many 9-dollar tickets did they buy ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
Safety Rent-a-Car rents an intermediate-size car at a daily rate of NUMBER_0 dollars plus NUMBER_1 per mile . City Rentals rent an intermediate-size car for NUMBER_2 dollars plus NUMBER_3 per mile . For what milage is the cost the same ?	a+(b*m)+-c+(-d*m) = 0
Sunshine Car Rentals rents a basic car at a daily rate of NUMBER_0 dollars plus NUMBER_1 per mile . City Rentals rents a basic car at NUMBER_2 dollars plus NUMBER_3 per mile . For what mileage is the cost the same ?	a+(b*m)+-c+(-d*m) = 0
A dealer has some hard candy worth NUMBER_0 dollars a pound and some worth NUMBER_1 dollars a pound . He wishes to make a mixture of NUMBER_2 pounds that he can sell for NUMBER_3 dollars a pound . How many pounds of 2-dollar candy does he need ? How many pounds of 3-dollar candy does he need ?	(a*m)+(b*n)+(-c*d) = 0, -d+m+n = 0
A grocer bought NUMBER_0 bushels of PERSON_2 and McInotosh apples . Baldwins costs NUMBER_1 cents a bushel , but McIntosh cost only NUMBER_2 cents a bushel . If he paid NUMBER_3 dollars for the lot , how many bushels of Baldwins did he get ? How many bushels of PERSON_6 ?	(a*0.01*m)+(b*0.01*n)+-c = 0, -d+m+n = 0
Post card stamps are NUMBER_0 dollars each . Letter stamps cost NUMBER_1 dollars each . If you have NUMBER_2 stamps worth NUMBER_3 dollars , how many post card stamps do you have ? How many letter stamps ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
You are selling tickets to your school musical . Adult tickets cost NUMBER_0 dollars and children 's tickets cost NUMBER_1 dollars . You sell NUMBER_2 tickets and collect NUMBER_3 dollars . Determine How many adult tickets were sold ? How many children 's tickets were sold ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
The Red Rose Theatre sells tickets for NUMBER_0 dollars and NUMBER_1 dollars . A total of NUMBER_2 tickets were sold for their last performance of `` Mickey the Mouse '' . If the sales for the performance totaled NUMBER_3 dollars , how many tickets were sold for NUMBER_1 dollars ? How many tickets were sold for NUMBER_0 dollars ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
The admission fee at an amusement park is NUMBER_0 dollars for children and NUMBER_1 dollars for adults . On a certain day NUMBER_2 people entered the park , and the admission fees collected NUMBER_3 dollars . How many children and adults were admitted ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
A theater sold NUMBER_0 tickets to a play . Floor seats cost NUMBER_1 dollars each and balcony seats NUMBER_2 dollars each . Total receipts were NUMBER_3 dollars . How many floor seats were sold ? How many balcony seats were sold ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
Two rainstorms occurred in one week in a certain area . The first storm lasted NUMBER_0 hours , and the second storm lasted NUMBER_1 hours , for a total NUMBER_2 milliliters of rain . What was the rate of rainfall in milliliters per hour for the first and second storms if the sum of the two rates was NUMBER_3 milliliters per hour ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
A weight of NUMBER_0 pounds stretches a spring NUMBER_1 inches . How far will a weight of NUMBER_2 pounds stretch the spring ?	(a*m)+-b = 0, (-c*m)+n = 0
The sum of NUMBER_0 integers is NUMBER_1 . NUMBER_0 times the larger integer is NUMBER_2 less than NUMBER_3 times the smaller integer . Find the smaller number and larger number .	(a*m)+-b+(-c*n) = 0, -d+m+n = 0
The Lakers scored a total of NUMBER_0 points in a basketball game against the Bulls . The Lakers made a total of NUMBER_1 baskets , consisting of NUMBER_2 point baskets and NUMBER_3 point baskets . How many NUMBER_2 point baskets did the Lakers make ? How many NUMBER_3 point baskets did the Lakers make ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
PERSON_1 school is selling tickets to a choral performance . On the first day of ticket sales the school sold NUMBER_0 senior citizen tickets and NUMBER_1 student tickets for NUMBER_2 dollars . The school took NUMBER_3 dollars on the second day by selling NUMBER_4 senior citizen tickets and NUMBER_5 student tickets . Find the price of a senior citizen ticket and the price of a student ticket .	(a*m)+(b*n)+-c = 0, (d*m)+(e*n)+-f = 0
In 1 day , a store sold NUMBER_0 as many DVDs as CDs . The total number of DVDs and CDs sold that day was NUMBER_1 . How many DVDs were sold ?	-a+m+n = 0, (-b*m)+n = 0
PERSON_1 has a choice between receiving an NUMBER_0 dollars monthly salary from Furniture by Design or a base salary of NUMBER_1 dollars and a NUMBER_2 % commission on the amount of furniture she sells during the month . For what amount of sales will the 2 choices be equal ?	a+-b+(-c*0.01*m) = 0
A semi truck travels on a paved road for NUMBER_0 hours at an average speed of NUMBER_1 miles per hour faster than it travels on a dirt road . The time spent on the dirt is NUMBER_2 hours . If the entire trip is NUMBER_3 miles , how fast is the truck traveling on the dirt road ?	(a*m)+(b*n)+-c = 0, -d+-m+n = 0
A swim team has NUMBER_0 times as many girls as boys . There are a total of NUMBER_1 people on the swim team . How many girls and boys are their on the team ?	-a+m+n = 0, (-b*m)+n = 0
A chemist has two solutions . One has NUMBER_0 % the other NUMBER_1 % concentrate . How many liters of each solution must be mixed to obtain NUMBER_2 liters of NUMBER_3 % solution ?	(a*0.01*m)+(b*0.01*n)+(-c*d*0.01) = 0, -d+m+n = 0
The maximum load that a horizontal beam can carry is directly proportional to its width . If a beam NUMBER_0 inches wide can support a load of NUMBER_1 pounds , find the load that a beam of the same type can support if its width is NUMBER_2 inches ?	(a*m)+-b = 0, (-c*m)+n = 0
The value of a sport utility vehicle this year is NUMBER_0 dollars , which is NUMBER_1 of what its value was last year . Find the value of the vehicle last year .	(-a/b)+m = 0
A water flow restrictor has reduced the flow of water to NUMBER_0 gallons per minute . This amount is NUMBER_1 gallon per minute less than NUMBER_2 the original flow rate . Find the original rate in gallons per minute .	(a*m)+-b+-c = 0
A farmer had some chickens and some cows . She counted NUMBER_0 heads and NUMBER_1 legs . How many chickens and how many cows did she have ?	(2.0*m)+(4.0*n)+-a = 0, -b+m+n = 0
There are NUMBER_0 students in an Algebra 1 class . There are NUMBER_1 fewer girls than boys . How many girls are in the class ?	-a+-m+n = 0, -b+m+n = 0
A building with NUMBER_0 units consists of 1 bedrooms costing NUMBER_1 dollars and 2 bedrooms costing NUMBER_2 dollars respectively . When all units are full the total is NUMBER_3 dollars . How many 2 bedroom units are there ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
Your family goes to a restaurant for dinner . There are NUMBER_0 people in your family . Some order the chicken dinner for NUMBER_1 dollars and some order the steak dinner for NUMBER_2 dollars . If the total bill was NUMBER_3 dollars , how many people ordered the steak dinner . How many people ordered the chicked dinner ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
You are traveling to your mothers house that is NUMBER_0 miles away . If you are currently twice as far from your house as you are from your mothers house how far have you traveled ? Round to the nearest tenth mile .	-a+m+n = 0, (-b*m)+n = 0
The difference between NUMBER_0 numbers is NUMBER_1 . If you double both numbers , the sum is NUMBER_2 . Find the NUMBER_0 numbers .	(a*m)+(a*n)+-b = 0, -c+-m+n = 0
If NUMBER_0 is subtracted from NUMBER_1 times a number , the difference is twice the number . What is the number ?	(a*m)+-b+(-c*m) = 0
A theater has NUMBER_0 seats . On opening night , they sold out , selling adult tickets for NUMBER_1 dollars each and child tickets for NUMBER_2 dollars each . If they made a total of NUMBER_3 dollars , how many child tickets were sold ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
To buy both a new car and a new house , PERSON_1 sought two loans totaling NUMBER_0 dollars . The simple interest rate on the first loan was NUMBER_1 % , while the simple interest rate on the second loan was NUMBER_2 % . At the end of the first year , PERSON_9 paid a combined interest payment of NUMBER_3 dollars . What were the amounts of the two loans ?	(a*0.01*m)+(b*0.01*n)+-c = 0, -d+m+n = 0
A 5-pound bag of apples costs NUMBER_0 dollars . At the same rate , what would be the cost of NUMBER_1 pounds of apples in dollars ?	(a*m)+-b = 0, (-c*m)+n = 0
A NUMBER_0 seat theater charges NUMBER_1 dollars for adults and NUMBER_2 dollars for children . If all seats were filled and the total ticket income was NUMBER_3 dollars how many adults and children were in the audience ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
Two mechanics worked on a car . The first mechanic charged NUMBER_0 dollars per hour , and the second mechanic charged NUMBER_1 dollars per hour . The mechanics worked for a combined total of NUMBER_2 hours , and together they charged a total of NUMBER_3 dollars . How long did the first mechanic and second mechanic work ?	(a*m)+(b*n)+-c = 0, -d+m+n = 0
The difference between NUMBER_0 times a number and NUMBER_1 is the same as twice a number . Find the number .	(a*m)+-b+(-c*m) = 0
